#ELSD# 2048 1024 texture1.pgm (width height input)
# FORMAT:
#   line <x1> <y1> <x2> <y2>
#   circle <cx> <cy> <rx> <ry> <angle_start> <angle_end>
#   eclipse <x> <y> <rx> <ry> <rotation> <angle_start> <angle_end>
line 217.741154 346.005299 185.460576 360.252455
line 939.079483 528.100255 937.823516 543.099756
line 1594.449324 584.063144 1570.552223 585.956376
line 1349.366960 612.354205 1360.641811 612.236596
line 1529.856460 618.190121 1507.889630 626.232082
line 1045.141182 645.871550 1047.003690 630.640737
line 19.500889 638.114263 21.635694 663.145409
line 662.544212 658.982620 668.694427 653.382193
line 1560.561116 652.620433 1620.761722 657.779658
line 1112.543042 457.830540 1101.193904 455.919196
line 86.931476 549.230778 108.327005 557.609148
line 1561.923618 581.420525 1534.373731 583.104234
line 1719.280408 634.112776 1737.866441 627.408234
line 1019.296188 638.622694 1040.615571 639.584091
line 1703.112698 640.975545 1728.125116 640.633450
line 2045.671845 641.226629 2013.174212 643.757028
line 1332.373592 695.310834 1348.661917 686.632767
line 1606.565604 703.839805 1612.924291 695.472473
line 177.286385 734.573764 233.657927 767.204332
line 359.472239 815.005590 338.158802 811.659683
line 917.866427 498.253934 914.968207 520.539585
line 28.714393 584.293861 31.020286 565.520020
line 623.170508 592.718927 641.938809 592.311030
line 1340.753100 637.066348 1370.767400 640.698165
line 1662.981363 729.549380 1667.746720 699.315377
line 1417.800415 717.604282 1468.935209 740.363126
line 739.227307 760.873721 723.372164 751.458767
line 424.375684 764.814903 459.377544 764.760448
line 1792.356731 829.563285 1790.121341 820.442089
line 913.213052 289.005935 921.209647 290.913779
line 1091.864556 443.222636 1078.005712 441.740136
line 2023.892815 543.273513 2011.843584 546.766634
line 1733.245732 595.619013 1732.315172 576.853173
line 1241.680272 585.238474 1254.655944 578.701467
line 1405.900877 610.854806 1425.797983 616.235308
line 1360.633458 616.118999 1343.117191 616.418921
line 1735.742342 635.079481 1719.323252 637.814324
line 1237.320299 629.031242 1234.336074 646.868488
line 1208.094696 636.703514 1175.722057 642.424232
line 1138.112905 638.141963 1157.871428 652.230619
line 1597.629866 669.058699 1509.468683 659.738808
line 1614.416550 696.146912 1620.281814 686.411988
line 1341.269832 724.902262 1335.090221 732.459817
line 1906.776080 766.751392 1903.960868 740.535241
line 1400.265350 767.671128 1404.085571 785.686375
line 1516.939787 563.885123 1523.405843 548.241079
line 1980.600686 565.232238 2040.679973 561.513021
line 1238.662129 610.640754 1238.114814 629.301376
line 29.576427 694.354377 23.812146 638.054646
line 132.042704 678.104353 130.489445 665.487798
line 1653.262365 685.663902 1639.367594 734.726906
line 140.865377 705.673769 179.382277 735.615639
line 913.082645 277.036980 931.901448 276.304384
circle 1709.573745 308.081256 -7.957226 -7.957226 0.000000 5.330905 10.013915
line 154.537651 373.447473 213.435355 343.740313
line 76.375326 506.834029 74.602238 474.362592
line 603.739719 504.202402 596.567037 634.495672
line 1476.875161 564.494981 1411.873597 564.582441
line 1075.613739 629.935254 1061.869292 629.658997
line 1357.985340 729.875535 1372.036519 733.796126
line 1342.899393 793.061468 1349.830830 768.447348
line 882.093967 792.355688 900.755303 797.667196
line 1490.740837 822.300977 1469.371470 828.112020
line 423.014850 222.294793 359.226809 230.758082
line 597.038540 231.961457 528.242101 222.291861
line 943.739587 272.574887 947.436724 259.903612
line 1717.723279 315.123815 1731.735977 303.892060
line 116.896625 524.373557 109.811491 418.179276
line 945.079936 581.477922 958.932229 562.463065
line 1596.959727 579.201614 1570.578001 581.277798
line 1660.628574 599.370703 1653.122874 593.127556
line 28.110068 625.519404 74.493154 618.960571
line 2000.766619 644.359396 2004.772930 680.718886
line 1790.582544 819.645315 1784.955788 792.742094
line 543.248315 826.949950 566.909692 824.747747
line 1955.924985 422.629679 1878.109906 434.274133
line 964.969012 551.810100 963.352682 568.147526
line 1963.721925 583.194434 1959.066572 539.407792
line 806.621534 485.709913 797.993347 586.970292
line 1180.618674 610.665184 1197.051767 613.252108
line 1539.460795 649.993584 1559.598539 652.729855
line 1820.474865 798.759041 1858.172658 789.570529
line 269.525964 398.718134 236.612880 407.095136
line 1020.558352 440.617149 930.549203 435.787669
line 801.609645 588.561243 831.673728 578.757763
line 1180.624577 602.520783 1210.625146 602.513938
line 1204.784988 611.906668 1216.499216 603.829972
line 1845.937105 654.456177 1854.841459 669.091193
line 1850.886796 778.079728 1807.968778 787.406101
line 1284.340419 494.408393 1275.810309 485.574863
line 1571.875037 576.875439 1589.356279 575.402769
line 108.876924 672.221045 126.719088 687.062436
line 745.655481 713.213295 708.678475 725.978281
line 1469.426852 740.453887 1531.527398 759.272095
line 234.292631 767.067630 262.665392 779.199852
line 478.642840 808.490127 460.158202 797.672654
line 285.472845 302.711048 234.251277 321.538401
line 295.301758 320.644942 293.760517 295.662910
line 167.195393 375.070324 184.481149 367.105367
line 1293.636870 482.040657 1194.709812 460.348115
line 1733.490910 555.585216 1737.713230 594.419770
line 1363.150156 598.427627 1330.618190 598.954718
line 1564.325549 599.751413 1543.072891 600.954448
line 1895.619427 661.923481 1880.531418 660.189106
line 1540.458652 740.130318 1515.564914 734.647824
line 1586.714734 743.894057 1602.128144 722.053651
line 893.092502 771.853270 879.602945 792.027417
line 346.203484 793.105729 332.596831 799.501318
line 1468.455765 831.039677 1486.375861 838.135539
line 384.379319 268.151823 347.042156 274.163217
line 821.777901 337.019822 764.186255 298.406513
line 128.837568 394.641410 155.364029 380.147381
line 1428.809861 540.136000 1419.624558 548.402302
line 1465.952050 544.368562 1465.882294 554.368075
line 1389.332936 618.254501 1399.412582 617.876111
line 2000.407642 633.211770 2001.781042 616.867105
line 1049.963363 629.822436 1051.317916 616.688627
line 1474.372142 666.868556 1509.177165 651.429025
line 1107.369087 719.957556 1092.128863 724.066570
line 1061.001558 728.515410 1042.054470 720.215313
line 1466.566103 789.724373 1489.820626 810.284775
line 1418.788730 839.717104 1412.895430 851.150956
line 1725.731238 283.527424 1695.365961 281.989479
line 121.688936 405.233352 142.417447 395.385664
line 251.745607 406.313643 269.457093 402.231151
line 825.747298 587.262095 795.656696 596.768844
line 68.219267 593.400694 75.607783 598.997592
line 768.042364 602.850047 740.064128 611.258833
line 1674.393381 603.741069 1654.373907 604.338364
line 1678.125018 624.384323 1630.625186 624.473649
line 1767.916344 642.683970 1744.438602 636.628411
line 2000.050051 703.044700 1993.235874 645.760503
line 663.399314 662.995676 664.127104 657.504878
line 1003.089056 662.098771 1018.114405 661.572502
line 1411.973782 672.383227 1373.081204 667.203874
line 1360.585246 778.734791 1350.523730 798.703795
line 1795.659553 807.872703 1799.437577 827.108220
line 763.620502 298.394989 721.216489 276.955144
line 850.507291 362.014783 821.983898 337.995680
line 195.543614 458.930943 125.602050 471.749779
line 1970.786587 508.110998 1967.963450 475.530684
line 1130.397427 481.531174 1142.979200 489.602283
line 644.034962 595.584976 641.704100 688.183627
line 1234.159377 651.064539 1215.406502 656.053732
line 1879.594524 672.798244 1902.040765 687.878262
line 1408.436402 756.655010 1401.370266 767.366630
line 488.119197 787.876554 535.631769 787.999019
line 400.617140 816.959787 450.535769 821.587521
line 589.070578 821.109271 611.807118 817.675520
line 632.188268 240.497971 597.936013 232.705728
line 914.999004 245.018296 896.546973 264.057082
line 2028.009751 587.317665 2042.885060 585.194185
line 1528.983501 623.364220 1535.694467 619.495503
line 1662.293346 646.974104 1658.449110 663.201780
line 1371.202252 664.407379 1372.114791 648.138450
line 1114.355158 670.218297 1134.368506 669.241896
line 722.995799 683.812149 725.081537 692.597547
line 727.418720 694.086235 698.036975 701.527432
line 1384.304823 733.786048 1411.892017 736.714703
line 1238.110059 356.699664 1246.503362 363.249404
line 405.278284 634.400034 406.253337 501.842843
line 1769.364974 518.112016 1743.245286 538.280777
line 1478.981554 530.616519 1478.281282 563.101423
line 2005.159340 654.440988 2003.720936 644.290551
line 135.005500 665.672134 135.958273 678.194748
line 1110.361929 738.996754 1098.421519 747.301338
line 1354.356799 763.489459 1330.603614 762.303227
line 1795.532882 802.368488 1813.077166 800.232168
line 169.725077 315.564100 128.007065 344.203206
line 1896.575023 416.764871 1783.772560 441.643468
line 2013.445244 521.973826 2011.958160 507.983295
line 1450.839886 546.340070 1439.423590 541.754042
line 895.264608 558.587380 880.818902 566.092148
line 873.076223 568.012922 849.585430 578.236333
line 74.464293 631.209942 30.591758 637.907237
line 1861.560068 653.968163 1894.444089 658.915805
line 1871.646969 662.049749 1895.779112 665.912100
line 2011.813462 680.464571 2014.388686 699.541889
line 2009.314221 699.489498 2006.133867 663.080550
line 887.086623 842.869607 869.581227 846.594244
line 343.948826 233.987988 290.258091 247.965636
line 68.630027 473.112783 78.514567 469.079800
line 1411.909054 514.369121 1449.415168 513.342515
line 1069.373477 548.595250 1086.877342 548.651946
line 1003.520232 539.421921 999.809772 570.676615
line 1673.140048 590.226064 1659.315416 589.704581
line 4.859893 591.356835 11.692668 598.304321
line 1056.125066 616.840329 1055.250602 604.227628
line 2014.328512 657.607644 2045.662477 654.792073
line 1377.023388 824.348844 1374.597392 810.585799
line 703.740019 263.786507 633.263653 240.210522
line 83.110327 513.022957 86.007287 548.093422
line 1298.128661 513.207814 1320.695078 512.210225
line 1271.817633 559.226610 1280.692606 566.795731
line 833.778710 581.122263 824.911591 588.146455
line 1979.351036 584.122788 1965.606352 585.428738
line 1486.880606 622.877560 1470.582331 622.508297
line 1754.638048 649.028442 1746.333728 647.660228
line 1030.026575 658.288553 1043.823626 651.928826
line 1618.105660 662.118725 1564.396276 657.856871
line 1440.791571 708.992393 1404.827688 693.335196
line 795.461698 698.635964 868.129686 721.860337
line 1437.620459 711.526282 1445.043119 715.681511
line 136.368263 209.994947 112.789952 228.958416
line 1717.086651 476.160655 1711.433620 482.746114
line 922.456053 502.993062 918.044080 525.362500
line 1439.923300 545.977580 1428.695846 554.756414
line 1298.146419 602.846121 1311.911228 603.903296
line 1896.903836 632.498567 1921.908393 633.649578
line 1895.646787 670.088146 1888.077476 670.319389
line 752.831124 688.560388 841.840934 638.064951
line 1370.799084 680.316972 1437.023355 712.822754
line 1403.403725 713.897829 1375.278017 697.469026
line 1521.223642 733.873816 1540.131597 718.757823
line 1475.206224 760.830034 1537.908698 778.876541
line 141.779841 390.457748 122.779673 401.268055
line 69.780605 508.109870 68.566492 475.561904
line 1968.021735 571.880778 1968.583459 581.919292
line 620.352300 681.868701 622.428034 592.003265
line 1076.869939 631.675210 1098.137956 631.136458
line 1630.621908 644.417280 1645.814881 645.528210
line 1216.757918 671.367500 1169.741669 682.214348
line 21.075670 664.455428 24.101588 694.528285
line 1903.737299 738.221691 1901.244489 721.781070
line 305.558314 739.616239 337.157973 748.351332
line 902.565052 263.360672 908.187067 276.718364
line 2011.976174 402.722145 1895.594720 416.621461
line 279.531618 430.010460 264.228859 433.782049
line 2042.405085 559.435012 2035.420154 475.642076
line 653.277086 625.800795 660.987333 509.481874
line 1050.020594 535.387593 1046.708883 543.818758
line 1463.144115 555.104096 1448.088920 555.498799
line 916.913067 523.285038 908.100039 594.216590
line 1143.784418 627.252678 1146.114111 615.474498
line 1399.303617 690.742914 1380.598356 679.419012
line 19.488983 696.867000 17.649475 670.658376
line 1773.521524 774.199420 1764.220177 753.193555
line 386.857219 759.500058 423.085755 764.651022
line 1348.078657 803.975761 1330.524983 806.013364
line 25.492338 245.596440 55.679298 248.875072
line 269.235446 378.894064 235.430122 388.703403
line 1884.076107 435.314661 1861.910557 439.560620
line 1043.172428 545.247968 1030.646634 544.882839
line 1584.321822 567.719673 1570.482051 569.535439
line 1400.591311 617.978518 1411.868961 618.322806
line 1412.342594 740.403603 1407.714558 756.758857
line 901.799887 809.296502 877.510282 832.538905
line 343.134310 824.328452 330.634311 821.828445
line 203.060116 401.657541 269.373907 381.871338
line 669.131524 518.196330 661.948284 619.557363
line 1236.855884 592.142280 1251.868490 593.216015
line 1491.871985 617.035089 1463.132178 616.493837
line 1447.973496 657.682347 1436.371308 661.653348
line 1587.395214 720.115637 1619.338328 674.349404
line 1775.492690 790.644152 1773.163122 774.550419
line 486.271202 812.919776 479.024382 808.731688
line 735.525258 279.586624 704.170611 264.808655
line 272.189374 333.336967 275.072498 397.069636
line 1038.093554 427.639647 914.347219 422.550523
line 1129.176139 456.168455 1115.593138 454.662352
line 929.210655 603.016293 944.323794 580.167948
line 1856.623672 666.030659 1876.672431 678.451960
line 1182.717122 699.257923 1179.307089 711.137906
line 618.453233 725.651126 599.574852 693.523070
line 1164.537084 708.848877 1144.081441 717.808615
line 1372.914616 729.416037 1373.706735 709.348622
line 639.537067 718.312245 634.619166 788.230097
line 1399.427096 837.125767 1385.499155 840.019236
line 184.413264 365.204250 226.060949 347.925803
line 1361.877155 416.893900 1378.199997 415.032749
line 1426.532957 615.962230 1449.321536 620.873097
line 783.853762 739.383030 752.716788 757.420321
line 1806.944169 787.279113 1794.384225 789.428895
line 903.311691 289.775123 913.375252 291.985774
line 984.115155 414.460980 982.825878 391.820851
line 763.096549 598.122607 769.412802 523.023048
line 1413.579527 516.880658 1413.066154 558.124268
line 891.167575 604.345658 892.317037 625.601095
line 1437.953058 632.238533 1450.934491 629.720618
line 1991.877245 646.048579 1963.128053 646.200961
line 1328.231071 668.149865 1325.813605 678.462243
line 1544.699749 715.976581 1590.097944 671.338963
line 2002.490169 685.541706 2004.718334 701.997763
line 1911.854659 708.081757 1929.554211 699.755980
line 1320.094369 707.613903 1332.151725 695.875296
line 906.900551 727.908146 895.659331 726.583633
line 591.882461 792.094325 606.894767 792.018099
line 365.538950 827.795573 343.118009 825.699789
line 363.304617 230.139833 344.421816 234.574351
line 1723.667042 289.875847 1719.791503 287.071738
line 199.273318 420.248238 249.337660 406.736643
line 62.180619 419.015132 0.426883 416.159837
line 2045.949770 416.480622 1984.189467 422.458015
line 1423.374817 550.973028 1437.186479 541.058932
line 1665.672352 563.801886 1649.327451 564.945299
line 2044.450087 568.062394 1976.825280 572.338743
line 1169.521072 633.204263 1169.021866 641.996889
line 419.429667 781.581868 443.282543 786.030228
line 289.440923 248.288229 229.174282 272.628012
line 1700.617552 282.845134 1691.450745 290.379638
line 909.376655 522.998789 902.157468 594.403558
line 1564.401636 608.613336 1531.862083 610.388181
line 1214.515195 659.980327 1231.948582 655.942709
line 1877.134523 678.876329 1892.009037 686.617450
line 625.232106 694.351248 609.042125 689.163925
line 613.340349 791.815639 617.224959 724.108211
line 1439.053851 753.546458 1429.111676 745.970572
line 1911.765883 735.483150 1915.362162 764.407680
line 439.259870 817.874552 395.514325 812.835879
line 1011.891419 444.195063 996.902165 442.827300
line 146.967038 464.890606 194.297683 456.441865
line 896.771304 525.615338 898.871314 503.078067
line 830.985428 578.045988 838.534745 493.050368
line 1801.537110 624.871102 1820.161294 637.555831
line 1473.492472 638.052199 1483.291156 650.033665
line 12.079883 641.854311 14.991628 670.688958
line 744.462087 746.678503 754.561755 686.906556
line 1608.940833 711.634509 1616.529833 697.933807
line 1661.047190 696.959966 1652.437762 739.739818
line 1767.080893 747.839909 1784.839236 744.050625
line 1636.722890 748.140829 1640.366254 783.151926
line 478.101560 794.312402 503.116488 794.806213
line 1651.902289 820.538522 1627.013954 812.684664
line 334.460187 817.149026 359.487724 819.333540
line 453.536049 828.565989 458.287700 810.668195
line 648.123857 833.120226 678.196174 825.922360
line 2029.098488 370.009856 2027.329852 379.686599
line 1574.390831 548.451881 1595.591106 547.425148
line 915.381754 657.929983 845.631298 641.847685
line 775.353725 696.355600 843.241061 721.562424
line 337.830746 749.566420 386.590166 759.520271
line 1247.169846 303.376879 1229.202202 324.409542
line 1245.554585 360.968126 1249.798483 360.019451
line 60.627521 401.756118 0.622247 401.889850
line 274.133357 400.439368 276.216455 425.781878
line 1472.517576 531.882986 1472.796911 553.129314
line 1738.034607 616.894948 1733.272647 595.316564
line 913.112950 696.259982 919.751285 683.318008
line 1066.871005 694.245146 1081.856817 693.784055
line 1152.892769 736.130542 1140.435223 740.016638
line 1454.294675 752.083255 1474.642480 759.931517
line 1648.349318 789.355645 1646.617881 769.289329
line 215.782032 326.021505 279.447264 300.807467
line 1228.250884 328.077556 1227.976216 341.822067
line 255.526558 368.240565 233.232030 349.249354
line 912.116491 442.989772 891.546108 420.841402
line 1437.990221 517.918967 1449.531984 519.409035
line 916.812900 619.329195 923.792129 609.867072
line 31.749519 649.723645 70.445638 644.336606
line 842.785725 720.699734 876.861717 729.426863
line 1073.979508 722.274673 1061.312718 728.166066
line 1397.503051 787.418677 1386.436209 774.758569
line 1271.104804 341.153570 1267.719387 321.304586
line 2045.645429 402.469105 2013.055015 403.589790
line 1376.990537 408.926724 1361.942769 411.095261
line 1037.955379 448.221099 1018.673520 442.519875
line 2034.523863 475.046815 1973.254184 479.792753
line 1974.175983 514.395369 1979.292068 564.383488
line 1933.880938 610.116398 1945.939325 613.108060
line 1410.581463 622.475590 1390.595872 621.026813
line 1249.421081 662.676608 1229.630106 660.642693
line 263.092701 780.530299 253.726856 783.724627
line 1328.550148 802.388036 1342.843286 790.543454
line 372.435201 807.807422 364.479936 805.292997
line 1560.619782 835.728297 1544.285173 834.903100
line 948.011294 247.324749 925.958681 241.749371
line 907.648072 273.473383 913.763789 278.160545
line 1692.049880 288.762014 1688.524112 294.578190
line 230.847942 323.598916 204.539646 335.974994
line 1596.539394 389.981086 1588.282990 392.411672
line 1590.339062 393.575947 1586.428177 401.093438
line 1743.129995 539.378165 1733.483506 554.602162
line 1281.646412 549.691665 1291.973707 551.198494
line 1729.190377 730.664267 1714.158684 732.956425
line 1713.219088 733.688564 1676.872367 735.574244
line 811.952429 783.266276 786.932093 796.979171
line 499.802406 801.469107 508.944995 811.096280
line 923.166012 243.266944 913.936490 245.933618
line 234.215081 407.541884 194.462494 418.444030
line 869.476884 563.134305 875.302495 499.345547
line 1708.070383 568.428247 1694.365991 569.218834
line 853.848623 570.534552 868.313280 564.854466
line 1570.574606 572.681640 1584.429765 571.106824
line 1519.495345 588.826091 1515.796571 562.746107
line 1276.891325 688.037041 1261.942276 685.262521
line 1373.109757 748.127437 1377.941687 778.354124
line 309.200677 786.670693 318.797080 778.482669
line 536.840654 789.390763 570.599297 788.451348
line 448.126952 799.354124 408.126086 795.613382
line 415.684722 798.892995 446.919839 802.763115
line 1523.942434 808.103107 1494.903361 797.874919
line 330.012756 822.445996 301.539496 812.872890
line 925.851822 240.995470 920.947901 241.681886
line 264.356599 360.648219 244.770283 345.126216
line 1944.088686 427.804158 1930.339777 430.310143
line 1613.118871 486.813457 1510.640936 486.284960
line 1292.695294 498.599546 1285.933474 491.446730
line 1535.748771 632.102309 1525.935695 637.445599
line 530.602305 652.547961 410.612306 648.501419
line 448.125893 781.865778 413.091132 778.474926
line 338.203263 814.414063 319.450806 813.202086
line 284.536004 295.251205 273.209074 297.332544
line 222.832836 333.624808 271.925805 314.505451
line 1267.870093 323.503291 1257.516139 313.593179
line 998.277370 444.106512 984.291899 442.703163
line 941.458088 539.340894 942.482173 526.822413
line 1449.263536 616.117073 1433.267988 612.493764
line 1200.848039 647.286645 1183.163313 649.660429
line 590.681591 647.654652 531.878476 651.922882
line 1883.468112 694.249213 1814.197975 715.390620
line 1013.051941 710.223979 1026.801058 707.719132
line 898.042161 721.744359 908.171697 722.494003
line 1468.123860 746.878719 1526.731258 764.843926
line 273.283610 298.533983 264.413390 301.973991
line 2034.785801 362.201405 2028.714074 369.843053
line 490.611908 572.890486 458.143320 574.703146
line 40.615642 610.555066 64.440836 607.367008
line 1215.707671 653.120908 1214.896120 636.725459
line 872.052926 720.756031 916.085675 660.964257
line 1429.386852 783.262623 1446.864878 781.757465
line 288.413669 787.267703 300.919366 778.074966
line 291.155747 805.072089 303.739501 793.563375
line 2038.493233 333.185211 2033.983502 360.765377
line 2027.891319 382.948088 2030.076740 395.502847
line 86.414311 402.620816 61.702790 425.200495
line 1224.643547 440.596519 1217.034185 434.482631
line 1514.715038 403.139939 1512.079309 463.133976
line 1972.223089 579.343923 1966.194966 511.824114
line 1389.378162 624.313356 1411.883074 625.467575
line 1653.125759 630.647173 1659.496673 630.429066
line 127.595716 701.118779 109.061093 683.454372
line 1814.226647 716.013783 1727.575301 730.940366
line 190.135582 747.553909 147.115595 716.541253
line 1906.995950 738.109414 1910.226083 763.176404
line 459.914701 801.660319 471.646003 809.708782
line 230.925596 272.610129 194.988721 291.942205
line 1514.316592 463.121756 1517.581181 404.344795
line 1034.527593 515.774673 1055.260417 506.094169
line 1603.190632 546.868930 1604.118297 556.898743
line 1595.644219 555.893585 1574.381805 556.162676
line 1411.068345 665.653522 1409.740945 628.112061
line 92.847832 655.874461 98.559581 661.428042
line 655.575566 687.732596 674.407102 688.818093
line 1914.606898 689.906782 1904.830685 694.169964
line 1886.905788 699.826163 1878.120661 699.487573
line 1904.037182 719.464075 1903.256480 705.547501
line 1417.858970 733.631021 1385.188520 716.455238
line 1432.246709 748.062593 1421.388733 740.032512
line 254.342276 781.937197 190.970107 748.594887
line 248.164254 791.752682 274.145355 800.090580
line 449.394203 814.129747 434.388328 812.954781
line 1579.153075 832.758532 1567.044709 840.091101
line 1387.931717 854.353133 1396.767767 846.750372
line 948.242721 260.532865 944.657240 249.285030
line 263.987721 302.285871 254.316933 306.749185
line 894.932931 425.689803 870.550899 405.457892
line 933.724529 436.534597 926.598259 438.166559
line 589.986343 629.343010 595.747892 514.318543
line 1544.374244 616.875044 1545.111399 629.405215
line 1926.853233 633.405300 1939.471281 634.385185
line 1960.692436 647.988873 1964.208911 682.021320
line 2045.678527 664.220263 2015.567178 665.691847
line 910.822907 699.485300 901.011173 717.090225
line 1699.377387 729.437845 1678.063179 730.247440
line 1124.002545 721.246752 1109.250174 738.015181
line 728.174086 750.838374 743.880443 747.225184
line 22.360060 375.245198 43.243937 333.184054
line 242.862471 372.168081 227.634305 358.527332
line 2046.314656 358.930274 2038.065690 361.698248
line 736.655376 559.944992 751.737434 561.764992
line 1548.192885 574.868810 1559.402873 573.327753
line 1941.370827 630.854562 1945.318005 618.030509
line 1209.385169 693.107842 1188.176658 680.537840
line 1284.408951 690.316785 1276.035936 689.394459
line 1311.527063 686.612547 1284.316845 692.872206
line 821.609228 721.310007 784.163131 738.924597
line 1143.244360 723.030325 1151.974891 734.037249
line 909.814357 744.633043 893.958336 771.630285
line 1132.557779 751.983201 1128.514851 730.789079
line 329.446200 762.873826 297.896671 753.930478
line 536.877306 785.645801 566.923822 782.315478
line 1425.606441 830.517762 1475.832750 821.825430
line 1257.325321 314.622806 1249.103067 308.489555
line 272.979759 317.726738 234.352607 331.813596
line 929.251258 438.028221 914.225811 438.744218
line 1864.979249 440.269681 1846.490113 452.545295
line 1710.289046 481.522998 1704.048489 487.810180
line 1458.372437 489.579797 1294.161611 497.386394
line 414.451845 511.844667 412.995868 628.154679
line 949.671366 580.846904 930.341677 606.662862
line 893.041511 627.254620 917.936995 632.729848
line 1778.092062 638.087456 1795.613089 638.563445
line 1019.133063 645.120282 1034.214463 646.948968
line 479.415190 783.059259 487.656135 788.097252
line 87.315654 254.324118 107.899310 250.620634
line 951.850846 399.384655 938.323956 365.545469
line 1774.392336 467.217687 1756.886430 467.128616
line 1749.408308 508.392076 1783.101924 504.189971
line 1229.515686 661.150769 1214.269406 665.230376
line 2031.731393 669.304776 2045.723742 667.782761
line 1956.000646 685.567381 1958.493352 701.818500
line 1951.989796 710.273430 1920.542972 708.019411
line 1174.894685 714.600869 1162.907047 708.517860
line 278.550266 769.169561 267.479973 775.442618
line 865.528558 788.389060 829.114041 775.089512
line 281.625326 807.528328 244.319039 793.271434
line 1468.144913 844.567750 1459.382510 844.612005
line 1249.211331 367.975291 1253.515908 363.269341
line 1535.185495 461.727776 1544.350758 434.366879
line 1991.401869 490.461645 2000.027493 487.574152
line 276.616436 530.679609 275.389771 496.793017
line 1395.619399 611.570674 1405.619048 611.629904
line 1430.228134 654.429770 1432.113613 668.092070
line 1093.727511 743.630097 1108.534068 725.967930
line 644.041478 758.268395 680.035780 747.420003
line 669.440921 784.569452 736.824411 761.725773
line 418.083512 766.854629 412.166791 778.904501
line 464.758890 774.320618 463.810946 789.418069
line 877.393125 731.738881 867.129725 786.922375
line 582.004813 780.122232 598.146931 784.290061
line 964.655413 268.068200 960.859309 249.327538
line 195.294164 295.862670 187.221387 294.067403
line 204.011708 336.206171 152.462450 364.206508
line 11.738801 363.644756 5.277378 361.951574
line 1104.091302 409.572642 1096.881710 414.385052
line 1216.943331 433.584904 1211.569186 437.728353
line 1544.681010 425.729569 1537.394589 447.052552
line 461.882588 576.586458 490.612718 577.342032
line 80.994109 630.568140 84.495748 653.298959
line 1370.621646 648.149673 1349.256660 645.245621
line 1434.594962 652.467785 1448.311645 647.377997
line 90.625587 660.628293 34.380071 670.653453
line 760.367231 687.382171 775.317246 694.980516
line 636.977868 689.773713 626.694849 692.426743
line 49.398586 699.538978 6.879288 705.654815
line 1402.725348 717.738320 1451.926127 740.514557
line 315.547408 749.827756 300.688158 751.273934
line 337.086801 805.651524 359.922791 811.929336
line 176.649184 301.733919 172.787878 307.914379
line 253.140143 306.922676 243.335250 310.036946
line 176.942750 355.765492 222.255477 333.913982
line 1983.981383 424.322636 1970.896445 428.900818
line 952.119479 441.691525 938.343801 439.342084
line 260.622810 500.756255 235.608917 500.338902
line 1094.156727 515.570600 1104.514172 509.617122
line 283.040549 499.308341 284.009477 534.419582
line 1261.643734 685.763592 1250.549107 675.594084
line 1892.796176 683.713963 1875.730512 674.186017
line 1098.142049 684.855102 1070.632403 685.126193
line 1374.560742 806.916185 1375.243512 783.114057
line 1544.129525 828.157487 1541.972952 811.862037
line 238.335031 347.850889 256.183787 361.527099
line 1963.171090 425.312727 1952.341505 423.714319
line 1374.322502 663.556404 1409.411336 667.826406
line 771.835598 688.221225 794.611485 697.547475
line 1944.251788 700.505874 1932.999174 699.279868
line 396.178032 815.823959 390.545870 826.257076
line 1894.268768 388.680845 1888.273025 384.177903
line 1829.370510 515.608463 1813.287899 519.974984
line 1799.957258 519.897813 1780.868054 526.344684
line 503.124121 579.357840 473.138745 580.893410
line 1739.395861 593.114058 1757.324090 627.295084
line 2045.834736 623.554314 2021.988351 626.532577
line 1426.474030 638.012175 1428.312897 651.850031
line 601.349821 697.492288 603.005889 686.302385
line 1996.905284 710.248750 1966.898006 711.288786
line 299.311315 757.106777 333.246949 766.431174
line 883.904649 765.798805 880.600688 780.619580
line 405.776946 797.994898 397.973821 811.270847
line 744.593655 817.501658 703.154865 831.960592
line 242.064818 304.673903 224.828058 315.620068
line 184.194075 342.773877 215.504208 326.640577
line 227.605403 352.524695 244.375830 365.936939
line 1240.521558 365.993544 1244.190937 370.766505
line 982.364851 390.572824 979.572193 364.353996
line 222.077254 392.472297 186.880258 404.390528
line 1972.045232 481.854126 1973.894310 496.933942
line 1700.642022 486.421168 1644.364297 487.624402
line 261.887704 566.809316 238.061893 562.201298
line 505.618619 562.972286 464.336236 564.697348
line 1012.717643 655.302216 1018.044217 648.580023
line 1119.431396 684.723261 1099.353575 683.467577
line 2045.725393 706.397764 2031.884215 708.195934
line 1038.871003 728.031474 1036.728025 739.579686
line 438.111531 768.237937 419.330505 765.998086
line 1829.329474 820.168430 1814.353732 821.661706
line 28.596841 200.376356 22.944102 218.067198
line 225.861657 315.680042 218.557903 318.533672
line 883.894734 351.322586 931.849747 418.143123
line 261.876058 534.366013 238.160313 531.574944
line 1588.152888 605.954406 1568.085071 607.653366
line 1114.398143 673.004592 1130.532603 676.105719
line 110.548043 687.747293 50.738765 699.933357
line 645.570697 691.595015 656.880148 689.401545
line 469.367835 800.546872 488.302493 798.810360
line 1828.274577 806.282002 1844.535490 802.579935
line 634.843071 807.677146 614.477048 812.322406
line 608.220627 804.490194 596.520063 814.203217
line 74.400476 254.561258 89.395758 254.295278
