#ELSD# 2048 1024 texture2.pgm (width height input)
# FORMAT:
#   line <x1> <y1> <x2> <y2>
#   circle <cx> <cy> <rx> <ry> <angle_start> <angle_end>
#   eclipse <x> <y> <rx> <ry> <rotation> <angle_start> <angle_end>
line 1334.616708 420.043068 1329.953787 430.454758
line 586.869559 434.411597 672.031421 447.072890
line 1358.132218 616.903729 1374.598978 612.766453
line 921.231446 692.010612 924.131671 679.041065
line 176.356550 714.498849 181.844716 682.081494
line 958.371465 679.065089 954.375085 708.125012
line 264.818785 733.934442 253.534188 740.121339
line 1810.596687 775.703668 1793.112116 769.410798
line 1745.663615 828.714650 1735.770538 828.136144
line 474.365562 211.722856 415.531791 215.372385
line 771.875143 291.874752 749.579452 279.020381
line 0.587421 383.377210 31.934191 382.196634
line 1213.123260 388.390554 1217.389814 391.048670
line 1720.948711 418.814283 1735.162041 412.139214
line 737.875898 425.620965 737.552006 445.615718
line 1079.354317 529.799127 1096.934424 530.656433
line 1477.168732 602.415990 1479.137269 592.819810
line 1017.634671 614.751633 1020.930308 597.166480
line 1186.871310 630.764661 1235.620311 632.052498
line 940.524147 662.509765 971.779558 667.475707
line 925.428432 679.457609 932.727375 666.841291
line 1144.535475 712.116728 1141.246341 697.291809
line 1532.219514 791.997283 1526.636662 750.657187
line 1203.059486 763.556134 1244.444610 760.245062
line 1356.882169 793.147911 1400.649405 779.452994
line 303.165147 810.506369 328.253083 818.996521
line 1193.702401 818.552280 1179.871578 837.242470
line 770.397500 373.220259 781.427496 399.562379
line 871.829519 403.518985 858.243547 391.569084
line 1680.290047 443.834826 1694.357141 435.112058
line 877.736461 655.198384 889.486326 644.497236
line 2045.656555 701.617414 1983.140267 703.605172
line 1354.433771 711.791431 1394.137125 739.713246
line 1239.549014 698.051071 1249.625264 721.768677
line 243.383149 730.864954 261.665643 712.911802
line 1456.129208 747.781747 1488.386246 729.844814
line 1241.827226 811.315739 1270.580964 808.859495
line 648.484745 232.549920 575.612970 218.186030
circle 1616.582679 283.496468 -9.495777 -9.495777 0.000000 4.254394 9.987238
line 1960.547141 391.065606 2045.720939 382.872346
line 1814.216367 391.613352 1817.038643 403.385446
line 695.936258 436.480497 604.644424 419.201525
line 1941.885138 438.271129 1953.253858 437.482437
line 735.714740 450.179072 678.035158 438.571435
line 1482.015350 619.997228 1463.359442 615.826361
line 1145.261462 640.522019 1146.584265 651.908775
line 1504.705998 647.680816 1522.945753 640.188623
line 1497.043332 653.415288 1505.261999 658.690543
line 1374.238135 666.355789 1398.601723 659.933495
line 1340.487532 697.032621 1318.420076 677.786665
line 868.382289 715.975536 854.350200 711.961698
line 1384.387414 806.906943 1405.139445 798.842006
line 176.858717 817.664328 191.225345 795.209353
line 0.658795 839.952635 118.195273 833.076145
line 654.824288 341.547361 640.095344 321.349697
line 1704.770527 342.204999 1638.612974 403.650396
line 711.298310 418.117966 711.533466 440.628568
line 1341.595053 443.898742 1345.800534 441.426740
line 1176.961526 491.170998 1075.553421 478.707390
line 918.932559 549.432847 920.370657 529.356781
line 1078.058917 606.597927 1094.440518 605.889025
line 964.684597 691.964334 963.367740 678.101941
line 1980.660370 707.171973 1948.158746 705.965723
line 2015.619226 839.011472 2045.626095 839.206909
line 1613.309245 483.713000 1658.302988 496.235481
line 1586.897667 570.488367 1580.046043 506.668758
line 2018.770252 545.655975 2020.887351 586.989612
line 1225.787298 570.990645 1235.912521 577.690480
line 1375.130518 610.655308 1376.338088 580.553316
line 1354.197981 652.825019 1368.193708 651.226603
line 1539.974016 708.585851 1560.465684 691.681871
line 1374.065802 690.182067 1446.891278 718.082511
line 1412.189822 757.082574 1359.910560 723.540273
line 1194.138231 731.596953 1202.406948 761.729025
line 315.493372 786.157491 291.655042 780.264821
line 1332.086053 795.343836 1302.818815 801.719460
line 593.169209 350.629785 598.710263 299.438350
line 1949.270125 396.359885 1871.677964 412.157212
line 1649.924189 460.541768 1680.804609 446.006585
line 1021.727415 601.174119 1036.830860 602.413082
line 1949.780124 595.450081 1958.433455 615.491820
line 971.079252 611.745320 966.385827 640.545281
line 1462.978232 623.815878 1490.561165 629.675492
line 1499.411849 631.654934 1523.124902 635.625587
line 1167.204952 649.793793 1180.797847 655.189568
line 837.858539 722.771906 883.303786 736.273207
line 415.615394 743.140436 425.627428 749.371098
line 1825.268616 768.307023 1848.213999 774.017383
line 1791.545184 770.041580 1771.569304 781.334247
line 1401.992102 774.787727 1332.283830 794.565922
line 1768.402240 776.303913 1751.849787 783.063257
line 311.759248 802.947099 302.447919 809.005532
line 1196.879742 814.071373 1220.623950 814.442219
line 1698.448693 817.626388 1716.206595 829.154602
line 1168.351429 836.590611 1187.513057 807.292301
line 630.297092 309.634007 600.352912 303.127132
line 868.757401 364.867821 810.164025 315.930293
line 636.465954 320.918391 667.377169 364.014816
line 1554.284873 409.060319 1569.307032 408.195027
line 258.095373 508.125596 256.208042 414.363264
line 1873.519809 469.614074 1868.939589 429.282492
line 1383.126275 559.337309 1406.891364 560.141306
line 865.829623 681.165988 854.445561 677.880509
line 1530.547701 669.382242 1533.366463 699.469486
line 1233.304479 719.317301 1240.432684 741.490521
line 1399.367223 783.098134 1332.078436 802.577733
line 1181.875277 838.191697 1168.125514 838.248773
line 599.091782 298.076860 627.098483 304.676632
line 606.871384 308.139559 664.539623 322.462167
line 747.482061 324.142526 684.313386 298.275466
line 1654.150778 450.263974 1687.688445 429.434749
line 790.636246 456.876069 791.942557 443.131421
line 1049.467354 485.184160 1023.098350 485.920079
line 1994.203673 541.912250 1994.680923 528.092398
line 1964.434250 608.073970 1951.161313 592.663089
line 1338.070622 656.440800 1354.223820 654.417836
line 495.625648 212.471880 475.624315 212.493590
line 620.366543 315.424734 639.205575 320.063128
line 830.080260 365.446596 785.282079 337.718011
line 291.759128 439.559012 277.901119 441.065368
line 978.816526 477.493755 970.552358 478.967713
line 324.234012 426.849207 325.776726 493.179616
line 1833.258224 505.613549 1835.729589 534.366010
line 1475.728579 534.367261 1474.228751 514.292536
line 1976.041932 546.735936 1978.337539 574.252988
line 1405.630238 586.699372 1383.112986 586.027840
line 1357.140307 625.076582 1343.456357 630.251246
line 1046.127166 646.425444 1035.571363 643.306530
line 1236.508807 690.968186 1238.406518 698.049557
line 1532.725882 731.930682 1541.298866 793.379771
line 849.016625 748.010840 864.093318 752.767768
line 1269.488935 805.215401 1293.143104 802.008541
line 1735.870628 848.446160 1721.783531 844.720888
line 711.164329 336.830938 717.990311 340.853554
line 316.633763 410.626922 316.752976 503.126768
line 443.166974 492.937474 353.134237 490.308639
line 1600.774256 494.644214 1580.705671 505.770508
line 1518.121726 602.879328 1523.097539 628.130411
line 1183.918473 646.823566 1186.746756 621.719722
line 558.635761 800.748540 561.699349 788.082515
line 1426.162248 783.248893 1387.464081 798.381446
line 1067.838080 830.187594 1077.557083 828.535015
line 1896.586824 830.401653 1915.727865 805.704724
line 606.762296 312.440474 620.705810 315.219550
line 1764.298441 301.206484 1705.255005 342.032107
line 640.767402 320.148617 688.487244 334.413171
line 2045.599156 386.622086 1949.458926 396.446304
line 1979.210290 531.503096 1975.279526 546.455576
line 1383.140901 587.868759 1405.631861 589.264444
line 1148.164930 606.018272 1121.869708 606.657219
line 932.871526 651.949992 932.308677 640.665717
line 1501.568653 728.895979 1524.345810 714.329357
line 863.370432 756.049395 849.371204 751.887770
line 99.272765 770.182420 132.045260 762.612067
line 1203.123987 818.150283 1194.338018 817.798416
line 1596.216062 824.644032 1592.618238 815.831901
line 1645.702589 865.006997 1643.405911 856.203951
line 206.756647 157.654484 214.985961 155.584487
line 1220.899368 523.056132 1220.096794 534.425950
line 1304.527918 556.879392 1305.031134 539.357944
line 1066.825589 603.772508 1053.060359 602.722092
line 1300.910949 612.567577 1315.831853 620.221766
line 1288.143033 623.796049 1251.889272 622.666800
line 901.861276 706.940488 890.582705 704.576818
line 1405.235229 798.381893 1433.973770 787.102696
line 350.496790 225.110484 310.195867 235.152852
line 712.829731 396.847695 711.443782 411.835124
line 726.536209 401.837956 725.035765 415.560572
line 1607.874866 481.044037 1606.147526 468.571995
line 570.895522 553.241162 574.627249 504.394271
line 2027.859758 587.984128 2024.867477 540.515160
line 1343.086147 630.076967 1321.942418 631.575958
line 1695.437263 839.651348 1681.687752 830.310632
line 1804.289218 846.169164 1789.357840 847.983802
line 702.080196 372.999017 690.640032 354.365771
line 1045.729611 484.607197 1040.736930 484.798358
line 1928.964921 559.374957 1928.968180 528.124827
line 1979.302073 604.533140 1960.037442 595.649091
line 1865.461430 817.771514 1877.779446 820.018952
line 1661.637282 820.970464 1675.055004 830.203349
line 654.947042 325.246170 684.808610 370.337845
line 1822.431144 396.811085 1823.881574 409.431707
line 256.904858 412.057161 324.235015 401.020971
line 1590.902773 472.397302 1587.073937 490.666692
line 1309.365879 554.364973 1318.509497 546.047698
line 2042.294517 602.007070 2025.678358 607.050785
line 1263.064817 671.192056 1310.745316 666.990327
line 568.653704 789.231520 565.927506 802.936525
line 1751.589887 783.720293 1721.796517 796.694780
line 720.798100 791.152683 679.853610 804.584011
line 672.519946 330.221271 699.938767 374.022088
line 1868.429814 428.126465 1868.507990 411.864823
line 1915.604789 445.495482 1939.361461 441.788242
line 799.123425 459.456667 800.155690 446.836612
line 1482.400380 559.492658 1478.744518 536.977373
line 1945.982755 537.096067 1931.562777 560.432069
line 1488.309275 616.708998 1478.795035 606.147455
line 1494.344468 667.390855 1513.113990 666.610259
line 1220.612037 685.423336 1306.907230 679.876419
line 173.321124 751.236464 116.095331 769.591369
line 207.641398 792.576577 173.664345 769.155971
line 1388.939577 797.881866 1370.987213 803.117083
line 1602.718948 845.227932 1596.034489 831.020451
line 307.834316 120.552295 250.624980 133.124911
line 299.238910 237.757835 236.548475 260.994048
line 1481.687777 537.949375 1485.037847 558.222027
line 1221.868010 674.528239 1184.332072 672.816148
line 1309.173552 672.091140 1318.889130 681.146305
line 806.892987 711.664133 804.535414 725.438510
line 330.323174 817.810127 370.660507 776.910018
line 129.786949 158.904799 149.239394 161.602736
line 615.804214 315.486367 640.287337 347.136203
line 779.215483 374.436531 788.323439 398.048455
line 1746.701017 409.018538 1705.503602 429.126275
line 447.872901 428.116271 445.663568 491.919620
line 1339.339607 611.369028 1315.618240 613.028363
line 1962.037725 615.604492 1960.777584 605.605770
line 946.454760 613.836843 931.679500 625.374643
line 1253.112253 624.752253 1288.114526 625.934985
line 890.582389 644.338459 902.144328 630.855963
line 19.440652 701.136407 54.346803 696.655353
line 1849.960970 771.994474 1838.497782 708.282832
line 679.556218 805.245322 614.762628 818.736630
line 1219.384442 818.738142 1204.350682 818.515255
line 1803.198963 829.164349 1777.094891 819.998739
line 1713.354165 848.778980 1730.275134 855.284946
line 718.652526 256.571562 649.399095 233.054045
line 996.849919 339.651840 975.435942 337.711816
line 1238.461191 373.771951 1231.488647 353.693241
line 758.152596 364.363029 773.961436 400.804411
line 1886.667858 404.484352 1960.700366 391.040008
line 1283.008657 602.956024 1292.379834 606.936466
line 1481.973985 606.085736 1496.896048 607.957169
line 2003.351702 610.577733 2006.505134 625.702117
line 1165.504574 673.585687 1156.702530 671.284781
line 1144.485249 685.873249 1165.480313 676.549206
line 1528.476130 692.233890 1501.857170 698.043303
line 815.939922 729.191908 811.983813 749.396306
line 1779.152372 817.537049 1805.379070 826.356344
line 748.588232 362.925321 758.334177 385.534833
line 894.630261 391.627620 872.661859 369.831907
line 1605.967035 457.689932 1599.485595 460.410258
line 1067.405273 525.701556 1075.195557 523.387955
line 1983.268348 580.586955 1987.316505 595.839580
line 2025.805777 606.533964 2013.063961 609.068092
line 1153.327858 660.798385 1176.954268 657.431196
line 1330.757565 802.735339 1272.053086 811.780768
line 1763.551234 850.281479 1769.071908 851.758144
line 599.714897 323.159645 596.397713 355.703762
line 1808.172837 383.928221 1823.135147 385.530233
line 974.553741 479.220505 960.446857 478.270618
line 268.120192 501.976473 311.890389 504.050189
line 1160.354753 541.846275 1158.093339 563.121635
line 1565.734855 591.002923 1524.013269 603.130571
line 1160.883846 639.238639 1166.365202 649.643564
line 912.143432 714.521318 920.976407 698.316547
line 1516.926424 714.448082 1503.859595 723.642524
line 259.185353 755.478589 268.499410 743.414052
line 1492.742640 755.070966 1506.468964 745.597890
line 751.873770 273.127553 719.143646 257.355093
line 325.056919 403.079243 324.488633 425.659319
line 1927.189597 580.676661 1929.653764 565.670777
line 1495.613007 622.003206 1482.989608 620.822364
line 1045.637371 658.089176 1025.108882 650.999893
line 194.209932 674.668183 219.605180 688.966168
line 855.027230 707.183522 870.611280 713.160770
line 1557.433134 691.363037 1508.378488 728.460195
line 1648.449463 737.853339 1625.025686 709.876784
line 1593.612632 814.665052 1588.669015 780.366420
line 54.297733 785.092506 70.627580 786.851040
line 218.007470 799.121933 195.679202 809.491708
line 746.551849 327.498265 760.453411 334.705946
line 974.414628 337.897066 954.347863 338.675102
line 1203.150563 357.507368 1194.953400 374.042050
line 1914.286180 451.184046 1930.746240 449.068157
line 1663.316339 499.007024 1701.021352 518.612750
line 1253.013748 546.862962 1250.177206 573.076545
line 1967.902740 597.574111 1989.367627 604.398192
line 413.231061 626.027334 385.538984 622.562463
line 1444.673029 653.342693 1442.794717 645.128838
line 1612.491857 661.868910 1612.763432 689.378569
line 758.199623 775.803969 740.627432 783.130832
line 733.065072 786.666011 723.162456 789.505621
line 1201.641465 371.567071 1203.449141 377.534157
line 830.040929 481.818378 826.644559 516.852660
line 1129.120170 680.172184 1144.179644 684.986133
line 1946.875000 704.375000 1971.875000 704.375000
line 936.577975 714.324074 932.687631 737.014329
line 897.383706 734.752110 910.632248 716.880373
line 301.861104 750.653155 315.894339 757.579285
line 1611.910262 262.428442 1592.453794 267.743681
line 1788.150249 406.061908 1770.492506 407.082367
line 734.422081 445.725643 735.979595 425.652514
line 443.048529 485.623486 444.088345 433.094582
line 1424.375252 558.019604 1396.875409 557.953873
line 1985.227390 573.501882 1989.539055 563.750220
line 503.103475 634.671473 416.764070 628.402874
line 183.294665 678.326793 190.767122 672.044034
line 1352.059462 678.986339 1373.812371 689.310459
line 418.711465 776.845529 416.986395 815.685466
line 697.905833 391.860445 696.825904 408.121739
line 937.861958 460.763110 909.206980 429.529146
line 1059.355557 594.921730 1088.158037 595.946019
line 1524.595110 713.428442 1539.176542 702.851407
line 1841.803201 711.512688 1853.104799 709.273062
line 1263.093987 836.528443 1236.830587 838.878704
line 40.627467 375.868086 0.618902 376.274159
line 2045.647861 375.851320 1950.482482 385.464083
line 35.658092 415.749716 33.590703 395.577272
line 1368.270192 586.940425 1375.879799 570.053077
line 998.163063 617.713916 978.103556 615.856596
line 1477.700628 639.236370 1460.761265 632.768141
line 1451.391959 698.574054 1455.664466 679.383787
line 55.733339 687.787099 0.620062 694.333424
line 1691.883997 788.143313 1663.776694 801.951553
line 478.119765 819.182486 510.625269 819.256235
line 510.524891 817.408220 528.109127 820.709547
line 1286.873892 821.710216 1274.374457 821.794287
line 1758.116941 830.720046 1745.495702 829.649823
line 87.219063 83.198008 66.082293 99.467107
line 1230.840115 355.861381 1214.917513 341.742166
line 1212.717573 340.456822 1204.495069 360.376636
line 785.759813 359.156807 841.560463 393.634070
line 1912.185137 574.736256 1929.055630 560.252989
line 1268.191149 615.410886 1296.983384 613.572298
line 1235.608834 637.200185 1190.595798 634.962386
line 1198.132624 661.448224 1290.636266 660.591573
line 1837.939254 703.287944 1828.272124 618.108303
line 1615.257285 705.879565 1597.887602 680.789348
line 0.611074 696.759420 55.714795 690.120286
line 2008.125000 704.375000 2034.375000 704.375000
line 1509.926628 753.072385 1481.540795 766.149561
line 0.583220 787.315309 53.136794 784.603564
line 135.921230 808.933325 160.681869 825.540210
line 1692.085750 827.590452 1704.453690 823.354769
line 1784.279105 291.700120 1765.647792 301.916565
line 789.317496 441.870216 788.069462 456.870379
line 1975.405059 535.888123 1960.423909 523.365572
line 1898.845083 581.538159 1913.864762 590.254248
line 1906.705754 590.807543 1891.784225 576.972906
line 1590.627917 590.624613 1592.809699 607.082508
line 858.488029 732.766647 842.220390 729.094795
line 870.742862 736.434467 858.995982 733.291652
line 1223.238952 808.986206 1229.734207 831.772608
line 662.090883 400.971645 647.953395 397.593074
line 1939.403045 444.560602 1910.556163 448.919431
line 797.815868 445.593406 796.412180 459.327698
line 640.640305 520.345051 618.139220 519.114896
line 577.128570 544.394939 579.097701 519.353195
line 1439.381119 587.834845 1415.615327 587.333691
line 2015.838264 606.558036 2035.931366 601.965363
line 1253.124024 631.828022 1290.633801 631.048515
line 836.974605 676.994651 855.916209 661.226374
line 848.168903 672.945751 882.030666 681.239444
line 1328.098647 696.939623 1314.735861 683.965839
line 1623.535468 711.545841 1631.840634 721.902558
line 790.834216 758.534832 758.472287 775.055299
line 1667.187879 803.728912 1693.499241 790.097352
line 454.310452 816.308099 476.962542 818.448565
line 235.961220 260.958802 195.453109 246.093402
line 1334.812491 528.048279 1333.503537 541.910743
line 967.115842 611.988137 973.282107 598.861607
line 1117.652114 611.846471 1116.515981 630.678752
line 384.492318 622.569179 338.446815 612.850321
line 1025.544275 621.042311 1034.444824 622.764045
circle 1663.154381 744.851635 -1.262942 -1.262942 0.000000 2.792453 8.640778
line 1705.657352 811.956216 1752.019680 793.488207
line 689.689374 336.176420 715.271627 379.583264
line 58.624531 591.836253 41.950202 376.869167
line 1614.931157 475.287816 1630.669846 465.698606
line 1887.850457 701.688637 1886.594376 686.689146
line 839.270957 717.217684 864.245853 724.800369
line 841.645603 729.851712 823.490542 721.115365
line 1730.782979 836.439330 1748.956462 843.029235
line 592.201640 283.194238 592.756736 270.553934
line 607.446370 323.637570 621.458645 342.189473
line 1809.363902 442.102109 1807.026451 429.122616
line 1084.343291 485.951885 1061.932912 483.777989
line 1311.302395 519.287729 1310.398072 538.173987
line 1884.377742 551.873808 1894.395683 574.909612
line 1344.414520 673.346027 1374.351447 667.993271
line 893.107300 743.257535 869.281429 740.075655
line 268.244231 777.071798 241.840768 793.068499
line 834.532906 380.393951 847.129374 389.002800
line 1331.995560 414.483310 1323.116161 424.367060
line 933.605279 484.206636 935.649020 459.689603
line 955.562825 592.248356 966.914348 594.138721
line 1444.703218 668.096761 1443.510522 654.234283
line 175.562267 769.362286 175.852792 739.365100
line 190.547860 243.407332 139.362125 229.422121
line 1807.100197 263.526392 1748.964281 296.142932
line 1769.736666 324.890557 1689.838250 380.939718
line 664.898696 428.166805 666.699271 405.610972
line 1349.863033 411.521767 1345.725769 408.006404
line 801.421775 395.776742 809.327865 419.390781
line 418.101684 517.456223 508.107274 521.066881
line 1307.810283 645.129687 1293.256197 639.060391
line 1996.038969 629.329584 1997.965779 646.892468
line 1549.206002 719.157551 1534.403578 730.661771
line 877.962353 728.578614 896.959227 735.390096
line 430.547171 754.333491 419.232258 775.548871
line 420.675860 812.673816 453.185478 816.338494
line 860.031872 390.411703 829.936793 364.091159
line 1692.003478 379.464825 1675.925618 402.461243
line 1888.110144 568.131688 1883.056212 556.905969
line 933.710564 627.264263 952.110439 613.060696
line 1741.843714 761.944444 1764.292455 772.058220
line 902.959063 781.406679 876.825337 775.858946
line 705.378603 342.012867 729.386074 384.919392
line 1949.498022 386.265148 1887.881230 398.106538
line 1022.193007 485.113586 1004.494371 483.244598
line 650.627709 514.331839 608.138192 511.664826
line 1877.904983 525.350139 1884.714655 550.867934
line 1129.384070 604.416726 1146.872855 600.615133
line 1512.253531 606.967572 1492.996892 603.939758
line 949.278527 691.526627 938.186811 694.598205
line 1333.011325 700.888330 1328.455278 696.782835
line 174.608429 739.384311 175.558208 715.572477
line 376.559220 802.799394 357.507011 821.276676
line 1653.562404 809.412943 1614.632768 822.634003
line 199.101125 162.041843 208.797284 159.590177
line 798.961689 429.343375 798.193708 439.380257
line 1330.882971 443.929750 1340.687205 449.610176
line 335.575739 511.576158 415.555429 515.718328
line 1933.697610 520.584935 1931.773338 553.118987
line 1239.043384 600.619515 1238.815681 614.386424
line 220.035980 689.284890 249.452133 704.223111
line 2045.696026 694.201239 2019.395585 695.936927
line 880.556611 760.932774 903.056691 765.932412
line 1696.894505 811.842347 1720.452162 825.914345
line 1824.839983 257.498397 1804.084586 266.180758
line 725.615867 346.899105 681.973894 330.363984
line 608.825918 369.327455 607.312573 386.804652
line 665.710408 383.135129 663.792696 399.305944
line 667.164350 400.644526 668.267293 384.300250
line 663.953883 405.592341 662.300776 426.908020
line 1356.636941 415.108446 1352.037807 411.657994
line 751.374281 409.435257 750.275618 423.096903
line 1339.988675 453.708064 1347.006260 447.012574
line 824.247036 518.111914 827.701587 484.331699
line 1827.939973 609.396511 1818.199610 525.616326
line 906.199992 727.683780 896.336786 742.773196
line 1428.751298 737.749006 1438.158375 740.511341
line 1653.152367 779.506346 1669.475091 776.105379
line 1888.375558 235.116187 1825.838575 256.256787
line 667.238337 365.528987 666.005268 376.916178
line 1870.376177 492.942370 1878.548615 466.135219
line 337.960853 611.879409 335.307546 513.099951
line 1930.635943 696.670931 1949.399019 697.677085
line 1777.763042 760.149568 1804.715890 764.968272
line 1469.141301 762.642044 1426.862981 783.100163
line 2024.465400 215.356995 1956.733892 221.592172
line 1955.810683 221.543860 1889.004980 235.043942
line 1592.439631 264.734783 1587.859445 267.349468
line 1005.054352 458.154291 1003.639923 430.598569
line 1616.958444 480.750694 1632.845438 470.203886
line 1875.113450 498.162031 1877.113320 525.788721
line 1433.397545 495.403932 1229.128242 511.179953
line 2045.673847 533.372863 2026.913435 537.070028
line 1508.069981 618.527485 1488.101380 615.797790
line 1624.195081 701.504802 1632.606175 715.175122
line 1395.273302 739.980096 1414.176234 750.966978
line 1936.868792 819.429635 1951.958050 821.144046
line 119.352399 831.603140 133.111225 830.459303
line 2045.643417 215.545384 2024.339683 215.880617
line 596.510249 359.340170 592.691290 399.333585
line 668.796661 378.190813 670.143030 364.450255
line 1208.022069 394.808898 1218.612225 397.321139
line 716.863915 518.308399 685.577109 516.417337
line 1345.278676 556.862157 1346.483992 524.360500
line 1883.342239 557.145399 1875.043676 525.449926
line 1415.625000 555.625000 1439.375000 555.625000
line 1621.391681 691.132000 1624.661278 702.310006
line 1156.676267 711.034297 1162.650313 718.504610
line 845.736964 766.601646 817.171385 754.901391
line 1297.990599 800.944763 1281.947823 794.201741
line 44.395074 145.407634 71.776982 147.936367
line 656.061146 288.904348 595.813116 273.632859
line 578.082130 439.370820 583.091064 387.999810
line 419.379928 425.552210 438.128612 426.821648
line 805.443431 448.104495 804.018066 460.725856
line 1640.452666 713.576534 1653.541698 731.242412
line 41.887279 216.349707 0.601399 215.384663
line 1580.695730 267.305755 1575.056155 284.597158
line 696.154234 413.124963 696.155791 435.625050
line 305.709920 506.968217 276.840212 504.848881
line 978.112704 619.491443 996.917014 621.477136
line 2021.264706 629.290986 2023.061096 642.969228
line 1313.427786 635.157429 1335.863872 649.686414
line 817.175654 701.889114 817.881001 686.863546
line 931.272333 737.239939 906.828455 780.598760
line 1774.397812 781.918648 1794.211992 771.563102
line 1861.990092 777.512247 1891.874913 783.125462
line 296.805772 785.877585 310.551040 789.644850
line 1756.909689 808.042388 1778.544136 817.126836
line 194.305346 163.243923 201.798933 163.024712
line 1120.192911 435.038559 1111.496575 429.375770
line 1963.678351 511.308460 1981.634416 529.611030
line 1927.686335 565.392330 1913.188469 576.954584
line 1436.856527 613.509317 1378.122060 610.686155
line 1359.353481 614.111619 1328.107797 616.664443
line 133.028245 761.560477 155.690801 754.588899
line 155.884631 825.179323 135.515397 813.313143
line 1916.201342 820.399272 1920.852707 832.275388
line 219.410540 87.454341 194.216327 86.119226
line 150.172741 161.245226 165.486347 164.948373
line 138.280569 229.880980 127.948201 227.720553
line 582.877093 385.708780 585.186296 358.088322
line 1869.033697 538.105757 1870.310111 515.466296
line 321.873321 529.410355 261.830640 526.559180
line 509.461672 521.822197 504.412191 633.069951
line 721.405653 705.554481 712.368977 765.699219
line 874.543734 775.056232 846.882397 766.850065
line 453.051688 830.092446 419.397631 826.653525
line 586.134545 346.941904 587.811541 334.169717
line 1201.276957 347.749455 1196.609093 357.902159
line 813.089415 450.620961 811.656969 463.242124
line 321.867425 515.814664 265.607317 513.567780
line 779.365056 520.851513 759.348757 519.972799
line 1031.474027 526.007593 1045.183595 519.670127
line 645.625000 553.125000 605.625000 553.125000
line 713.141879 552.579509 681.879876 553.328501
line 1416.865777 578.836375 1433.132412 578.557844
line 479.403097 657.862905 416.818331 651.153611
line 127.079018 226.466376 42.134195 216.017794
line 683.796692 404.419337 684.870079 388.157679
line 676.974942 438.894299 661.599996 435.697717
line 1021.628690 470.584188 1027.406589 435.713081
line 710.609470 585.462291 679.405126 588.440636
line 643.126346 590.661160 601.886973 592.196590
line 896.800532 730.951952 871.950822 725.292100
line 1852.773510 726.929393 1859.560822 770.789680
line 1434.458424 787.038080 1479.754472 763.866806
line 406.525460 797.728153 397.235252 807.227327
line 114.496556 86.314729 91.791351 87.179992
line 952.491402 311.113650 944.248707 317.973243
line 1714.560575 419.720654 1694.347030 430.572903
line 1642.892900 477.378025 1622.882814 483.595565
line 1870.300973 514.497719 1868.855509 495.957872
line 1599.434393 644.363352 1603.632831 665.770556
line 1884.319034 685.785898 1877.683799 631.929357
line 1441.941699 680.836115 1439.016257 664.439004
line 1950.629959 698.724454 2034.384568 698.031660
line 2004.329338 787.553254 2038.094607 789.826447
line 1293.237819 832.400628 1372.110391 815.471697
line 683.440807 298.428002 656.816849 289.549375
line 1809.830966 306.528696 1768.880683 327.190455
line 1876.170141 480.612180 1875.874263 496.879534
line 1928.459142 528.264927 1934.477076 513.894289
line 832.926406 735.019059 877.891027 748.883797
line 705.319710 789.320283 715.181837 734.295572
line 1258.135692 822.312654 1244.363374 822.649117
line 1708.428983 832.875681 1691.806888 835.120702
line 627.493498 396.825316 626.410660 410.588467
line 1873.097485 419.243037 1940.532703 405.182343
line 1520.623647 595.619592 1556.798975 586.571057
line 415.568156 650.919597 329.158604 634.246488
line 1157.450130 721.681545 1145.162539 716.785678
line 1921.858378 776.975478 1936.861373 779.457373
line 1601.904777 795.709208 1633.217582 784.636824
line 130.519170 808.464070 108.238916 801.510021
line 165.248823 80.027016 122.849897 83.695263
line 181.798661 167.371453 190.583535 167.036733
line 610.653297 293.014346 636.792199 299.698785
line 595.718561 298.136346 591.182436 335.541012
line 607.321248 393.064212 605.521011 416.867135
line 682.458672 388.069517 681.106304 404.310993
line 1687.135284 393.330975 1681.560258 400.375929
line 1023.274980 445.649226 1019.244067 470.603850
line 1476.880944 494.692544 1434.302274 495.489499
line 1993.211410 563.143255 1995.393959 552.812116
line 7.211395 609.423727 9.239232 595.424270
line 1591.930376 635.619426 1588.654135 603.071737
line 734.802457 579.418435 725.409906 671.853144
line 721.678583 685.604435 728.607539 619.425522
line 1616.430377 687.127509 1621.102305 695.353930
line 905.606149 764.459254 881.922981 759.160543
line 1874.475258 761.381289 1892.013538 764.942781
line 396.443972 787.410221 383.544169 807.148939
line 655.773481 296.264416 595.679507 281.650858
line 1998.182507 594.128162 2001.014444 580.446871
line 521.872522 658.254464 480.613711 657.464888
line 1694.524308 811.116765 1677.908410 816.161633
line 123.368201 86.157980 115.318567 86.803445
line 1818.283902 410.610027 1823.464735 465.592988
line 1290.637553 636.393514 1248.128477 637.087847
line 1539.312551 649.398990 1522.416791 605.416871
line 1319.055936 653.815715 1306.850661 648.177690
line 1960.609138 695.922867 1928.134665 694.193514
line 1253.412440 743.739525 1242.868860 718.230871
line 1647.019049 745.497468 1633.532458 730.264261
line 711.896955 766.879268 707.500219 789.496541
line 1281.416663 793.402370 1266.657192 769.013268
line 1885.627655 798.107504 1905.548297 801.130454
line 181.060693 84.161964 162.819203 82.156511
line 246.064992 91.681504 219.701711 87.374973
line 719.250885 330.959797 683.306770 317.634681
